,處理的字串,label,predict
8589,我要聽獨立音樂,play_category,play_category
8590,我要聽華語音樂,play_language,play_language
8591,我要聽爵士音樂,play_category,play_category
8592,我要聽光年之外,play_song,play_song
8593,我要聽鄧紫棋的歌,play_artist,play_artist
8594,華語排行榜,play_language_chart,play_chart
8595,我要聽古典音樂,play_category,play_category
8596,我要聽爵士音樂,play_category,play_category
8597,請播周杰倫的歌,play_artist,play_artist
8598,我要聽橄欖樹,play_song,play_song
8599,我要聽相聲,play_audiobook_category,play_audiobook_category
8600,愛我你就抱抱我,play_song,play_song
8601,我要聽光年之外,play_song,play_song
8602,我要聽嘻哈排行榜,play_category_chart,play_category_chart
8603,我要聽新歌,play_new_song,play_new_song
8604,我要聽兒歌,play_song,play_song
8605,我要聽搖滾音樂,play_category,play_category
8606,我要聽爵士音樂,play_category,play_category
8607,我要聽周杰倫的歌,play_artist,play_artist
8608,我要聽張宇的歌,play_artist,play_artist
8609,我要聽光年之外,play_song,play_song
8610,我要聽相聲選粹,play_audiobook,play_audiobook
8611,我想聽快樂情境的歌,play_theme,play_theme
8612,我要聽day,play_song,play_song
8613,我要聽 ONE OK ROCK,play_artist,play_artist
8614,播放一曲相思,play_song,play_song
8615,我要聽吳卓源的歌,play_artist,play_artist
8616,往後餘生,play_song,play_song
8617,我要聽 Alan Walker 的歌,play_artist,play_artist
8618,播放一曲相思,play_song,play_song
8619,我要聽粵語歌,play_language,play_language
8620,我要聽爵士音樂,play_category,play_category
8621,我要聽華語新歌,play_language_new_song,play_language_new_song
8622,我要聽薛之謙的歌,play_artist,play_artist
8623,我要聽搖滾音樂排行榜,play_category_chart,play_category_chart
8624,唱一首小蘋果,play_song,play_song
8625,播放一曲相思,play_song,play_song
8626,我要聽莫文蔚的歌,play_artist,play_artist
8627,涼涼,play_song,play_song
8628,播放一曲相思,play_song,play_song
8629,播放展展與羅羅的歌,play_artist,play_artist
8630,我要聽費玉清的歌,play_artist,play_artist
8631,我要聽日文歌,play_language,play_language
8632,我要聽于文文的歌,play_artist,play_artist
8633,我要聽古典音樂,play_category,play_category
8634,放啵一個,play_song,play_song
8635,涼涼,play_song,play_song
8636,我要聽張惠妹的歌,play_artist,play_artist
8637,我要聽鳳飛飛的歌,play_artist,play_artist
8638,我要聽我好嗎,play_song,play_song
8639,我要聽煙花易冷,play_song,play_song
8640,兩隻老虎,play_song,play_song
8641,我要聽張雨生的歌,play_artist,play_artist
8642,我要聽孫燕姿的歌,play_artist,play_artist
8643,學貓叫,play_song,play_song
8644,我要聽輕音樂,play_category,play_category
8645,兩隻老虎,play_song,play_song
8646,我要聽新歌,play_new_song,play_new_song
8647,播放一曲相思,play_song,play_song
8648,古典音樂,play_category,play_category
8649,我要聽污染人睡,play_playlist,play_song
8650,追追追,play_song,play_song
8651,播放音樂,play_general_music,play_general_music
8652,我要聽王力宏的歌,play_artist,play_artist
8653,Beat it,play_song,play_song
8654,我要聽新歌排行榜,play_chart,play_chart
8655,朴樹那些花兒,play_artist_song,play_song
8656,我要聽華語新歌,play_language_new_song,play_language_new_song
8657,學貓叫,play_song,play_song
8658,我要聽月琴,play_song,play_song
8659,月亮播放冰雪奇緣的一個,play_song,play_song
8660,我要聽王妃,play_album,play_album
8661,我要聽對面的女孩看過來,play_song,play_song
8662,我要聽音樂,play_general_music,play_general_music
8663,我要聽黃乙玲的歌,play_artist,play_artist
8664,我要聽江蕙的歌,play_artist,play_artist
8665,我要聽我好嗎,play_song,play_song
8666,我要聽鬼故事,play_audiobook_category,play_audiobook_category
8667,我要聽古典音樂,play_category,play_category
8668,愛我你就抱抱我,play_song,play_song
8669,我要聽周杰倫的歌,play_artist,play_artist
8670,我要聽獨立音樂,play_category,play_category
8671,我要聽光年之外,play_song,play_song
8672,學貓叫,play_song,play_song
8673,我要聽張學友的歌,play_artist,play_artist
8674,我要聽排行榜,play_chart,play_chart
8675,我要聽新歌,play_new_song,play_new_song
8676,我要聽江蕙的歌,play_artist,play_artist
8677,播放起風了,play_song,play_song
8678,我要聽鄧紫棋的歌,play_artist,play_artist
8679,華語排行榜,play_language_chart,play_chart
8680,我要聽陳綺貞的歌,play_artist,play_artist
8681,幫我放韋禮安的還是會,play_artist_song,play_artist_song
8682,張韶涵歐若拉,play_artist_song,play_artist_song
8683,我要聽搖滾音樂,play_category,play_category
8684,我要聽 Alan Walker 的歌,play_artist,play_artist
8685,我要聽月琴,play_song,play_song
8686,鄭秀文,play_artist,play_artist
8687,我要聽周杰倫的歌,play_artist,play_artist
8688,我要聽英文歌,play_language,play_language
8689,我要聽搖滾音樂,play_category,play_category
8690,唱一首小蘋果,play_song,play_song
8691,愛我你就抱抱我,play_song,play_song
8692,學貓叫,play_song,play_song
8693,播放天空之城,play_song,play_song
8694,我要聽搖滾音樂,play_category,play_category
8695,我要聽林俊傑的歌,play_artist,play_artist
8696,我要聽相聲,play_audiobook_category,play_audiobook_category
8697,我要聽春天的歌曲,play_song,play_theme
8698,播放一曲相思,play_song,play_song
8699,我要聽頭號甜心,play_song,play_song
8700,播放音樂,play_general_music,play_general_music
8701,我要聽有點野,play_album,play_album
8702,我要聽快樂頌,play_song,play_song
8703,我要聽熱門歌曲,play_trending,play_trending
8704,播放一曲相思,play_song,play_song
8705,我要聽吳卓源的歌,play_artist,play_artist
8706,請幫我放復仇者聯盟的音樂,play_song,play_song
8707,我要聽煙花易冷,play_song,play_song
8708,郭富城,play_artist,play_artist
8709,我要聽鳳飛飛的歌,play_artist,play_artist
8710,陳小春,play_artist,play_artist
8711,我要聽黃麗玲的有一種悲傷,play_theme,play_theme
8712,我要聽 ONE OK ROCK,play_artist,play_artist
8713,我要聽熱門歌曲,play_trending,play_trending
8714,我要聽田馥甄的歌,play_artist,play_artist
8715,我要聽西洋排行榜,play_language_chart,play_language_chart
8716,我要聽林俊傑的歌,play_artist,play_artist
8717,我要聽伍佰的歌,play_album,play_album
8718,我要聽林宥嘉的歌,play_artist,play_artist
8719,唱一首小蘋果,play_song,play_song
8720,我要聽防彈少年團的歌,play_artist,play_artist
8721,幫我放放鬆的音樂,play_category,play_category
8722,我要聽愛情的模樣,play_song,play_song
8723,我要聽水星霞,play_song,play_song
8724,我要聽小星星,play_song,play_song
8725,我要聽 Alan Walker 的歌,play_artist,play_artist
8726,我要聽劉德華的歌,play_artist,play_artist
8727,我要聽江蕙的歌,play_artist,play_artist
8728,我要聽小紅帽,play_song,play_audiobook
8729,同學來呀,play_song,play_song
8730,我要聽古典音樂,play_category,play_category
8731,我要聽韓語排行榜,play_language_chart,play_language_chart
8732,我要聽鳳飛飛的歌,play_artist,play_artist
8733,我要聽王力宏的歌,play_artist,play_artist
8734,我要聽動力火車的歌,play_artist,play_artist
8735,我要聽陳綺貞的歌,play_artist,play_artist
8736,冰雪奇緣主題曲,play_song,play_song
8737,學貓叫,play_song,play_song
8738,我要聽 ONE OK ROCK 的歌,play_artist,play_artist
8739,我要聽楊培安的歌,play_artist,play_artist
8740,我要聽買榜,play_song,play_song
8741,我要聽江蕙的歌,play_artist,play_artist
8742,鄭秀文,play_artist,play_artist
8743,我要聽熱門歌曲,play_trending,play_trending
8744,涼涼,play_song,play_song
8745,我要聽搖滾音樂,play_category,play_category
8746,我要聽橄欖樹,play_song,play_song
8747,學貓叫,play_song,play_song
8748,我要聽防彈少年團的歌,play_artist,play_artist
8749,我要聽吳卓源的歌,play_artist,play_artist
8750,兩隻老虎,play_song,play_song
8751,我要聽買榜,play_song,play_song
8752,葉倩文的哭砂,play_artist_song,play_artist_song
8753,我要聽煙花易冷,play_song,play_song
8754,我要聽粵語歌,play_language,play_language
8755,播放一曲相思,play_song,play_song
8756,我要聽故事,play_general_audiobook,play_general_audiobook
8757,我要聽天生歌姬,play_album,play_album
8758,我要聽快樂頌,play_song,play_song
8759,我要聽煙花易冷,play_song,play_song
8760,我要聽日文歌,play_language,play_language
8761,我要聽蔡琴的歌,play_artist,play_artist
8762,我要聽我好嗎,play_song,play_song
8763,我要聽jojo的奇幻冒險的主題歌曲,play_song,play_song
8764,陳淑樺的歌,play_artist,play_artist
8765,我要聽有點野,play_album,play_album
8766,我要聽鄧麗君的歌,play_artist,play_artist
8767,我要聽王傑的歌,play_artist,play_artist
8768,鄭秀文,play_artist,play_artist
8769,我要聽爵士音樂,play_category,play_category
8770,我要聽天生歌姬,play_album,play_album
8771,畢竟深愛過,play_song,play_song
8772,我要聽對面的女孩看過來,play_song,play_song
8773,我要聽獨立音樂,play_category,play_category
8774,學貓叫,play_song,play_song
8775,我要聽陳綺貞的歌,play_artist,play_artist
8776,兩隻老虎,play_song,play_song
8777,可以休息了不用放音樂了,play_song,play_song
8778,我要聽爵士音樂,play_category,play_category
8779,學貓叫,play_song,play_song
8780,我要聽嘻哈音樂,play_category,play_category
8781,我要聽買榜,play_song,play_song
8782,我要聽買榜,play_song,play_song
8783,我要聽你喜歡我的歌嗎,play_song,play_song
8784,love,play_song,play_song
8785,許美靜,play_artist,play_artist
8786,我要聽粵語歌,play_language,play_language
8787,李玟,play_artist,play_artist
8788,我要聽陳綺貞的歌,play_artist,play_artist
8789,我要聽街角的祝福,play_song,play_song
8790,我要聽鬼故事,play_audiobook_category,play_audiobook_category
8791,我要聽煙花易冷,play_song,play_song
8792,我要聽熱門歌曲,play_trending,play_trending
8793,陳小春,play_artist,play_artist
8794,我要聽歪批三國,play_song,play_song
8795,往後餘生,play_song,play_song
8796,西洋音樂,play_language,play_language
8797,播放一曲相思,play_song,play_song
8798,說故事,play_category,play_category
8799,我要聽買榜,play_song,play_song
8800,我要聽月琴,play_song,play_song
8801,唱一首伍佰的浪人情歌,play_artist_song,play_artist_song
8802,播,play_playlist,play_album
8803,播放起風了,play_song,play_song
8804,放王力宏的,play_artist,play_artist
8805,我要聽林俊傑的歌,play_artist,play_artist
8806,我要聽劉德華的歌,play_artist,play_artist
8807,我要聽你喜歡我的歌嗎,play_song,play_song
8808,聽一下一個鬼故事,play_audiobook_category,play_audiobook_category
8809,我要聽林俊傑的歌,play_artist,play_artist
8810,播放一曲相思,play_song,play_song
8811,我要聽蔡依林的腦公,play_artist_song,play_artist_song
8812,我要聽love is love,play_song,play_song
8813,播放一曲相思,play_song,play_song
8814,我要聽費玉清的歌,play_artist,play_artist
8815,我要聽江蕙的歌,play_artist,play_artist
8816,我要聽獨立音樂,play_category,play_category
8817,我要聽爵士音樂,play_category,play_category
8818,播放音樂,play_general_music,play_general_music
8819,咖啡廳音樂,play_artist,play_theme
8820,二二六零四九,play_playlist,play_song
8821,我要聽鬼故事,play_audiobook_category,play_audiobook_category
8822,我要聽宇多田光的歌,play_artist,play_artist
8823,我要聽田馥甄的歌,play_artist,play_artist
8824,我要聽 Misia 的歌,play_artist,play_artist
8825,我想聽李白,play_song,play_song
8826,我要聽白雪公主,play_audiobook,play_audiobook
8827,播放日語歌,play_language,play_language
8828,愛我你就抱抱我,play_song,play_song
8829,學貓叫,play_song,play_song
8830,有聲書,play_general_audiobook,play_general_audiobook
8831,我要聽日文歌,play_language,play_language
8832,往後餘生,play_song,play_song
8833,播放起風了,play_song,play_song
8834,我要聽薛之謙的歌,play_artist,play_artist
8835,我要聽新歌,play_new_song,play_new_song
8836,我要聽古典音樂,play_category,play_category
8837,我要聽煙花易冷,play_song,play_song
8838,我要聽搖滾音樂,play_category,play_category
8839,我要聽月琴,play_song,play_song
8840,我要聽新歌,play_new_song,play_new_song
8841,我要聽音樂,play_general_music,play_general_music
8842,我要聽吳卓源的歌,play_artist,play_artist
8843,我要聽 Alan Walker 的歌,play_artist,play_artist
8844,我想聽無言的歌,play_song,play_song
8845,孫露的月光小夜曲,play_artist_song,play_artist_song
8846,我要聽節奏藍調音樂,play_category,play_category
8847,我要聽周華健的歌,play_artist,play_artist
8848,我要聽蔡琴的歌,play_artist,play_artist
8849,兩隻老虎,play_song,play_song
8850,我要聽說唱的歌,play_song,play_song
8851,播放音樂,play_general_music,play_general_music
8852,我要聽睡眠音樂,play_theme,play_theme
8853,播放音樂,play_general_music,play_general_music
8854,我要聽你喜歡我的歌嗎,play_song,play_song
8855,我要聽林俊傑的歌,play_artist,play_artist
8856,愛我你就抱抱我,play_song,play_song
8857,我要聽準備中,play_album,play_album
8858,涼涼,play_song,play_song
8859,我要聽熱門歌曲,play_trending,play_trending
8860,小小小紅帽,play_audiobook,play_audiobook
8861,我要聽陳奕迅的歌,play_artist,play_artist
8862,我要聽孫淑媚雲中月圓,play_song,play_artist_song
8863,我要聽卡農鋼琴曲,play_song,play_song
8864,我要聽鬼故事,play_audiobook_category,play_audiobook_category
8865,播放一曲相思,play_song,play_song
8866,我要聽蔡依林的歌,play_artist,play_artist
8867,播放韓語歌,play_language,play_language
8868,大聲一點我們要聽蘭花草,play_song,play_song
8869,爵士樂,play_category,play_category
8870,幫我播放神探傑的新不要,play_song,play_song
8871,適合早上聽的音樂,play_song,play_theme
8872,我要聽月琴,play_song,play_song
8873,播放一曲相思,play_song,play_song
8874,我要聽把悲傷留給自己,play_song,play_song
8875,我要聽熱門歌曲,play_trending,play_trending
8876,我要聽爵士音樂,play_category,play_category
8877,我要聽少年冒險王,play_audiobook_category,play_audiobook_category
8878,let it go,play_song,play_song
8879,我要聽八度空間,play_album,play_album
8880,我要聽留不住的故事,play_song,play_song
8881,我要聽茄子蛋的歌,play_artist,play_artist
8882,播放我的滑板鞋,play_song,play_song
8883,我要聽茄子蛋的歌,play_artist,play_artist
8884,播放起風了,play_song,play_song
8885,我要聽防彈少年團的歌,play_artist,play_artist
8886,播費玉清的晚安曲,play_artist_song,play_artist_song
8887,我要聽醉赤壁,play_song,play_song
8888,我要聽ioi的歌,play_artist,play_artist
8889,我要聽歌曲播放個,play_song,play_song
8890,Celine Dion,play_artist,play_artist
8891,白安,play_artist,play_artist
8892,我要聽華語新歌,play_language_new_song,play_language_new_song
8893,播放音樂,play_general_music,play_general_music
8894,我想聽爵士樂,play_category,play_category
8895,我要聽華語新歌,play_language_new_song,play_language_new_song
8896,我想要聽周杰倫的告白氣球,play_artist_song,play_artist_song
8897,我要聽王菲的歌,play_album,play_album
8898,我要聽于文文的歌,play_artist,play_artist
8899,我要聽陳奕迅的歌,play_artist,play_artist
8900,我要聽古典音樂,play_category,play_category
8901,我要聽吳卓源的歌,play_artist,play_artist
8902,我要聽周杰倫的歌,play_artist,play_artist
8903,我要聽鄧紫棋的歌,play_artist,play_artist
8904,播放音樂,play_general_music,play_general_music
8905,心經,play_song,play_song
8906,我要聽防彈少年團的歌,play_artist,play_artist
8907,我要聽搖滾音樂,play_category,play_category
8908,我要聽爵士音樂,play_category,play_category
8909,我要聽華語新歌,play_language_new_song,play_language_new_song
8910,學貓叫,play_song,play_song
8911,播放一曲相思,play_song,play_song
8912,我要聽田馥甄的歌,play_artist,play_artist
8913,播放起風了,play_song,play_song
8914,講笑話,play_song,play_song
8915,我要聽粵語歌,play_language,play_language
8916,我要聽蔡琴的歌,play_artist,play_artist
8917,the beatles,play_artist,play_song
8918,愛你呢你,play_song,play_song
8919,我要聽煙花易冷,play_song,play_song
8920,我要聽江蕙的,play_artist,play_artist
8921,我要聽爵士音樂排行榜,play_category_chart,play_category_chart
8922,我要聽光年之外,play_song,play_song
8923,往後餘生,play_song,play_song
8924,愛我你就抱抱我,play_song,play_song
8925,阿飛的小蝴蝶,play_song,play_song
8926,唱一首小蘋果,play_song,play_song
8927,我要聽華語新歌,play_language_new_song,play_language_new_song
8928,我要聽華語新歌,play_language_new_song,play_language_new_song
8929,我要聽嘻哈音樂,play_category,play_category
8930,我要聽月琴,play_song,play_song
8931,我要聽華語新歌,play_language_new_song,play_language_new_song
8932,我要聽陳奕迅的歌,play_artist,play_artist
8933,媽媽說不知是三隻小豬,play_audiobook,play_audiobook
8934,我要聽王力宏的歌,play_artist,play_artist
8935,我要聽鄧麗君的歌,play_artist,play_artist
8936,我要聽張惠妹的歌,play_artist,play_artist
8937,陳雷,play_artist,play_artist
8938,我要聽天生歌姬,play_album,play_album
8939,我要聽田馥甄的歌,play_artist,play_artist
8940,播放我記得我愛過,play_song,play_song
8941,播放小紅帽的兒童故事,play_audiobook_category,play_audiobook_category
8942,我要聽王菲的歌,play_album,play_album
8943,我要聽孫露的歌,play_artist,play_artist
8944,我要聽韓國歌,play_language,play_language
8945,小雞小雞,play_song,play_song
8946,愛我你就抱抱我,play_song,play_song
8947,我要聽故事,play_general_audiobook,play_general_audiobook
8948,我要聽買榜,play_song,play_song
8949,我要聽華語音樂,play_language,play_language
8950,我要聽茄子蛋,play_artist,play_artist
8951,耶和華祝福滿滿,play_song,play_song
8952,我要聽橄欖樹,play_song,play_song
8953,我要聽我好嗎,play_song,play_song
8954,播放至少還有你,play_song,play_song
8955,我要聽紙短情長,play_song,play_song
8956,放一首知否知否,play_song,play_song
8957,我要聽台語歌,play_language,play_language
8958,謝雷,play_artist,play_artist
8959,我要聽華語新歌,play_language_new_song,play_language_new_song
8960,我要聽買榜,play_song,play_song
8961,我要聽走到飛,play_song,play_song
8962,我要聽駱駝,play_song,play_song
8963,播放一曲相思,play_song,play_song
8964,我要聽彭佳慧的歌,play_artist,play_artist
8965,我要聽于文文的歌,play_artist,play_artist
8966,我要聽光年之外,play_song,play_song
8967,我要聽喬幼的歌,play_artist,play_artist
8968,我要聽王力宏的歌,play_artist,play_artist
8969,我要聽周杰倫的歌,play_artist,play_artist
8970,高勝美的哭砂,play_artist_song,play_artist_song
8971,播放音樂,play_general_music,play_general_music
8972,我要聽光年之外,play_song,play_song
8973,我要聽蔡琴的歌,play_artist,play_artist
8974,我想聽無言的歌,play_song,play_song
8975,我想聽五月天的歌,play_artist,play_artist
8976,我要聽新歌,play_new_song,play_new_song
8977,我要聽古典音樂,play_category,play_category
8978,生僻字,play_song,play_song
8979,我要聽熱門歌曲,play_trending,play_trending
8980,我要聽華語新歌,play_language_new_song,play_language_new_song
8981,我要聽五月天的歌,play_artist,play_artist
8982,寶貝寶貝,play_song,play_song
8983,兩隻老虎,play_song,play_song
8984,我要聽橄欖樹,play_song,play_song
8985,我要聽小星星,play_song,play_song
8986,我要聽橄欖樹,play_song,play_song
8987,我要聽華語音樂,play_language,play_language
8988,我要聽有點野,play_album,play_album
8989,我要聽愛的可能,play_song,play_song
8990,我要聽八度空間,play_album,play_album
8991,我要聽熱門歌曲,play_trending,play_trending
8992,我要聽對面的女孩看過來,play_song,play_song
8993,涼涼,play_song,play_song
8994,我要聽張惠妹的歌,play_artist,play_artist
8995,我要聽菊花臺,play_song,play_song
8996,陳小雲,play_artist,play_artist
8997,學貓叫,play_song,play_song
8998,我要聽華語新歌,play_language_new_song,play_language_new_song
8999,我要聽陳綺貞的歌,play_artist,play_artist
9000,郭富城,play_artist,play_artist
9001,我要聽于文文的歌,play_artist,play_artist
9002,我要聽華語新歌,play_language_new_song,play_language_new_song
9003,我要聽走到飛,play_song,play_song
9004,我要聽動力火車的歌,play_artist,play_artist
9005,我要聽蕭敬騰的歌,play_artist,play_artist
9006,西洋音樂,play_language,play_language
9007,畢書盡,play_artist,play_artist
9008,唱一首小蘋果,play_song,play_song
9009,我要聽日文歌,play_language,play_language
9010,聽五月天的,play_artist,play_artist
9011,我要聽電影金牌特務的主題曲,play_song,play_song
9012,我要聽買榜,play_song,play_song
9013,涼涼,play_song,play_song
9014,愛我你就抱抱我,play_song,play_song
9015,我要聽張宇的歌,play_artist,play_artist
9016,我要聽相聲,play_audiobook_category,play_audiobook_category
9017,我要聽李千娜的歌,play_artist,play_artist
9018,我要聽新歌,play_new_song,play_new_song
9019,我要聽嘻哈音樂,play_category,play_category
9020,我要聽走到飛,play_song,play_song
9021,我要聽復古的歌曲,play_theme,play_theme
9022,我要聽搖滾音樂,play_category,play_category
9023,李翊君,play_artist,play_artist
9024,我要聽搖滾音樂,play_category,play_category
9025,我要聽蔡依林的歌,play_artist,play_artist
9026,沙漠駱駝,play_song,play_song
9027,我要聽林宥嘉的歌,play_artist,play_artist
9028,播放音樂,play_general_music,play_general_music
9029,我要聽光年之外,play_song,play_song
9030,我要聽我好嗎,play_song,play_song
9031,播放一曲相思,play_song,play_song
9032,播放一曲相思,play_song,play_song
9033,我要聽相聲選粹,play_audiobook,play_audiobook
9034,我想聽無言的結局,play_song,play_song
9035,播放起風了,play_song,play_song
9036,我要聽周杰倫的歌,play_artist,play_artist
9037,學貓叫,play_song,play_song
9038,春秋兒童的,play_song,play_song
9039,我要聽鄧麗君的歌,play_artist,play_artist
9040,我要聽對面的女孩看過來,play_song,play_song
9041,我要聽張清芳的歌,play_artist,play_artist
9042,播放一曲相思,play_song,play_song
9043,我要聽買榜,play_song,play_song
9044,我要聽盧廣仲的歌,play_artist,play_artist
9045,我要聽江蕙的歌,play_artist,play_artist
9046,我要聽 Alan Walker 的歌,play_artist,play_artist
9047,我要聽台語歌,play_language,play_language
9048,我要聽孫露的歌,play_artist,play_artist
9049,我要聽爵士音樂排行榜,play_category_chart,play_category_chart
9050,我要聽林俊傑的歌,play_artist,play_artist
9051,我要聽天生歌姬,play_album,play_album
9052,謝雷,play_artist,play_artist
9053,我要聽音樂,play_general_music,play_general_music
9054,播放韓語歌,play_language,play_language
9055,我要聽新歌排行榜,play_chart,play_chart
9056,我要聽蕭敬騰的歌,play_artist,play_artist
9057,我要聽相聲,play_audiobook_category,play_audiobook_category
9058,西洋音樂,play_language,play_language
9059,涼涼,play_song,play_song
9060,我要聽孫悟空觸犯天條,play_audiobook,play_audiobook
9061,往後餘生,play_song,play_song
9062,我要聽于文文的歌,play_artist,play_artist
9063,我要聽蔡依林的歌,play_artist,play_artist
9064,涼涼,play_song,play_song
9065,幫我放韋禮安的還是會,play_artist_song,play_artist_song
9066,我要聽莫文蔚的歌,play_artist,play_artist
9067,我要聽光年之外,play_song,play_song
9068,我要聽許茹芸的歌,play_artist,play_artist
9069,播放一曲相思,play_song,play_song
9070,我要聽相聲選粹,play_audiobook,play_audiobook
9071,我要聽光年之外,play_song,play_song
9072,兩隻老虎,play_song,play_song
9073,我要聽周杰倫的歌,play_artist,play_artist
9074,生僻字,play_song,play_song
9075,我要聽天生歌姬,play_album,play_album
9076,播放起風了,play_song,play_song
9077,播放你喜歡的歌,play_song,play_song
9078,我要聽張學友的歌,play_artist,play_artist
9079,播放起風了,play_song,play_song
9080,我想聽相聲,play_audiobook_category,play_audiobook_category
9081,我要聽周杰倫的歌,play_artist,play_artist
9082,我要聽嘻哈音樂,play_category,play_category
9083,我要聽搖滾音樂,play_category,play_category
9084,黃鶯鶯,play_artist,play_artist
9085,我要聽嘻哈音樂,play_category,play_category
9086,我要聽蔡依林的歌,play_artist,play_artist
9087,我要聽周杰倫的歌,play_artist,play_artist
9088,我要聽月琴,play_song,play_song
9089,我要聽街角的祝福,play_song,play_song
9090,我要聽快樂頌,play_song,play_song
9091,我要聽孫悟空觸犯天條,play_audiobook,play_audiobook
9092,我要聽新歌,play_new_song,play_new_song
9093,我要聽歪批三國,play_song,play_song
9094,我要聽田馥甄的歌,play_artist,play_artist
9095,劉德華國語專輯,play_album,play_artist_album
9096,我要聽蔡小虎的歌,play_artist,play_artist
9097,我要聽蔡琴的歌,play_artist,play_artist
9098,我要聽買榜,play_song,play_song
9099,播放一曲相思,play_song,play_song
9100,播放一曲相思,play_song,play_song
9101,我要聽華語音樂,play_language,play_language
9102,唱一首小蘋果,play_song,play_song
9103,可以播放二十四小時嗎,play_song,play_song
9104,我要聽王力宏的歌,play_artist,play_artist
9105,我要聽張惠妹的歌,play_artist,play_artist
9106,我要聽煙花易冷,play_song,play_song
9107,播放一曲相思,play_song,play_song
9108,我要聽許茹芸的歌,play_artist,play_artist
9109,往後餘生,play_song,play_song
9110,播點歌劇來聽,play_song,play_song
9111,阿拉丁主題曲,play_song,play_song
9112,我要聽留不住的故事,play_song,play_song
9113,周杰倫,play_artist,play_artist
9114,我要聽走到飛,play_song,play_song
9115,我要聽于文文的歌,play_artist,play_artist
9116,播放起風了,play_song,play_song
9117,播放起風了,play_song,play_song
9118,黃鶯鶯的哭砂,play_artist_song,play_artist_song
9119,我要聽于文文的歌,play_artist,play_artist
9120,兩隻老虎,play_song,play_song
9121,say say say,play_song,play_song
9122,郭德綱的節目,play_playlist,play_artist_song
9123,我要聽英文版拇指姑娘,play_audiobook,play_audiobook
9124,播放音樂,play_general_music,play_general_music
9125,唱一首小蘋果,play_song,play_song
9126,我要聽葉啟田的歌,play_artist,play_artist
9127,我要聽林俊傑的歌,play_artist,play_artist
9128,我要聽夢醒的我,play_song,play_song
9129,我要聽橄欖樹,play_song,play_song
9130,播放一曲相思,play_song,play_song
9131,播放日語歌,play_language,play_language
9132,我要聽華語新歌,play_language_new_song,play_language_new_song
9133,我要聽煙花易冷,play_song,play_song
9134,學貓叫,play_song,play_song
9135,播放音樂,play_general_music,play_general_music
9136,往後餘生,play_song,play_song
9137,我要聽節奏藍調音樂,play_category,play_category
9138,我要聽準備中,play_album,play_album
9139,周杰倫的歌,play_artist,play_artist
9140,我要聽睡眠音樂,play_theme,play_theme
9141,我要聽鬼故事,play_audiobook_category,play_audiobook_category
9142,我想聽無言的結局,play_song,play_song
9143,我要聽吳卓源的歌,play_artist,play_artist
9144,兩隻老虎,play_song,play_song
9145,我要聽小野麗莎的歌,play_artist,play_artist
9146,我要聽有點野,play_album,play_album
9147,我要聽台語歌,play_language,play_language
9148,播放悲傷如雨,play_theme,play_song
9149,我要聽我好嗎,play_song,play_song
9150,我要聽獨立音樂,play_category,play_category
9151,播放起風了,play_song,play_song
9152,我要聽獨立音樂,play_category,play_category
9153,我要聽日文歌,play_language,play_language
9154,輕音樂,play_category,play_category
9155,我要聽莫文蔚的歌,play_artist,play_artist
9156,我要聽王力宏的歌,play_artist,play_artist
9157,我要聽玖壹壹的歌,play_artist,play_artist
9158,我要聽熱門歌曲,play_trending,play_trending
9159,我要聽林俊傑的歌,play_artist,play_artist
9160,我要聽英文版拇指姑娘,play_audiobook,play_audiobook
9161,我要聽琅琊榜,play_song,play_song
9162,兩隻老虎,play_song,play_song
9163,我要聽光年之外,play_song,play_song
9164,我要聽有聲書,play_category,play_general_audiobook
9165,我要聽詹雅雯的歌,play_artist,play_artist
9166,故事,play_general_audiobook,play_general_audiobook
9167,播放一曲相思,play_song,play_song
9168,來首愛情的騙子我問你,play_song,play_song
9169,我要聽吳卓源的歌,play_artist,play_artist
9170,音樂,play_general_music,play_general_music
9171,我要聽江蕙的歌,play_artist,play_artist
9172,我要聽玖壹壹的歌,play_artist,play_artist
9173,我要聽動力火車的歌,play_artist,play_artist
9174,愛我你就抱抱我,play_song,play_song
9175,我要聽華語音樂,play_language,play_language
9176,我要聽我好嗎,play_song,play_song
9177,愛我你就抱抱我,play_song,play_song
9178,沙漠駱駝,play_song,play_song
9179,播放起風了,play_song,play_song
9180,我要聽田馥甄的歌,play_artist,play_artist
9181,播放孫悟空,play_audiobook,play_audiobook
9182,我要聽悲傷的歌曲,play_theme,play_theme
9183,播放韓語歌,play_language,play_language
9184,沙漠駱駝,play_song,play_song
9185,我要聽黃明志的歌,play_artist,play_artist
9186,我要聽鳳飛飛的歌,play_artist,play_artist
9187,我要聽紅蜻蜓,play_song,play_song
9188,我要聽光年之外,play_song,play_song
9189,我要聽周杰倫的歌,play_artist,play_artist
9190,我想聽家後,play_song,play_song
9191,我要聽米津玄師,play_artist,play_artist
9192,薩克斯演奏,play_album,play_album
9193,學貓叫,play_song,play_song
9194,沙漠駱駝,play_song,play_song
9195,學貓叫,play_song,play_song
9196,播放音樂,play_general_music,play_general_music
9197,播放韓語歌,play_language,play_language
9198,我要聽伍佰的歌,play_album,play_album
9199,我要聽江蕙的歌,play_artist,play_artist
9200,我要聽買榜,play_song,play_song
9201,聽鄧麗君的歌,play_audiobook,play_artist
