,處理的字串,label,predict
7388,學貓叫,play_song play_album,play_song play_album
7389,我要聽于文文的歌,play_artist play_playlist,play_artist
7390,播放一曲相思,play_song play_album,play_song play_album
7391,我要聽扶搖,play_song play_album,play_artist
7392,學貓叫,play_song play_album,play_song play_album
7393,我要聽台語歌,play_language,play_language
7394,我要聽吳卓源的歌,play_artist,play_artist
7395,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7396,我想聽日文老歌,play_language,play_song
7397,我要聽買榜,play_song play_playlist,play_song play_playlist
7398,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
7399,播放音樂,play_general_music,play_general_music
7400,我要聽煙花易冷,play_song,play_song
7401,我要聽光年之外,play_song play_album,play_song play_album
7402,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7403,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
7404,我要聽買榜,play_song play_playlist,play_song play_playlist
7405,我要聽嘻哈排行榜,play_chart play_category_chart,play_chart
7406,我要聽光年之外,play_song play_album,play_song play_album
7407,兩隻老虎,play_song,play_song
7408,我要聽蕭敬騰的歌,play_artist play_album,play_artist play_album
7409,我要聽worth it,play_song play_album,play_song play_album
7410,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
7411,兩隻老虎,play_song,play_song
7412,西洋音樂,play_language,play_language
7413,我要聽粵語歌,play_language,play_language
7414,播放一曲相思,play_song play_album,play_song play_album
7415,播苦行僧,play_song,play_song
7416,我要聽江蕙的歌,play_artist,play_artist
7417,我要聽嘻哈音樂,play_category,play_category
7418,往後餘生,play_song play_album,play_song play_album
7419,我要聽吳卓源的歌,play_artist,play_artist
7420,我要聽我好嗎,play_song play_album,play_song play_album
7421,我要聽快樂頌,play_song,play_song
7422,播放一曲相思,play_song play_album,play_song play_album
7423,我要聽古典音樂,play_category,play_category
7424,我要聽你喜歡我的歌嗎,play_song play_album,play_song play_album
7425,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
7426,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7427,我要聽復古的歌曲,play_song play_album play_theme,play_theme
7428,我要聽張惠妹的歌,play_artist,play_artist
7429,大悲咒,play_song,play_song
7430,西洋音樂,play_language,play_language
7431,我想聽有點甜,play_song,play_song play_album
7432,我要聽防彈少年團的歌,play_artist play_song,play_artist play_song play_album
7433,我要播戴佩妮的怎樣,play_artist_song play_artist_album,play_artist_song
7434,我要聽搖滾音樂,play_category,play_category
7435,播放日語歌,play_language,play_language
7436,追追追,play_song,play_song
7437,我要聽防彈少年團的歌,play_artist play_song,play_artist play_song play_album
7438,我要聽江蕙的歌,play_artist,play_artist
7439,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7440,我要聽月琴,play_song,play_song
7441,我要聽張雨生的歌,play_artist play_song play_album,play_artist play_song play_album
7442,我要聽 Alan Walker 的歌,play_artist play_song,play_artist play_song
7443,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7444,我要聽古典音樂,play_category,play_category
7445,孫露的月光小夜曲,play_artist play_album play_artist_song,play_artist play_album play_artist_song
7446,黃鶯鶯,play_artist play_song,play_artist play_song
7447,涼涼,play_song play_album,play_song play_album
7448,講故事來聽,play_song play_album,
7449,學貓叫,play_song play_album,play_song play_album
7450,播放剛好遇見你,play_song play_album,play_song play_album
7451,我要聽悲傷的歌曲,play_song play_theme,play_theme
7452,唱一首小蘋果,play_song play_album,play_song play_album
7453,我要聽三隻小豬,play_song play_audiobook,play_song play_audiobook
7454,西洋音樂,play_language,play_language
7455,我要聽天生歌姬,play_song play_album,play_song play_album
7456,我要聽三字經,play_song play_album play_audiobook play_audiobook_category,play_song
7457,我要聽江蕙的歌,play_artist,play_artist
7458,我要聽方大同的ili,play_artist play_song,play_artist play_artist_song
7459,我要聽相聲,play_audiobook_category,play_audiobook_category
7460,播放音樂,play_general_music,play_general_music
7461,我要聽相聲,play_audiobook_category,play_audiobook_category
7462,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
7463,我要聽台語歌,play_language,play_language
7464,涼涼,play_song play_album,play_song play_album
7465,我要聽梁靜茹的歌,play_artist,play_artist
7466,我要聽生日快樂歌,play_artist play_song play_album,play_song play_album
7467,我要聽黃乙玲的歌,play_artist,play_artist
7468,路過人間,play_song play_album,play_song play_album
7469,我要聽愛情的模樣,play_song,play_song
7470,我要聽走到飛,play_song play_album,play_song play_album
7471,我要聽蔡依林的歌,play_artist play_album,play_artist play_album
7472,我要聽吳卓源的歌,play_artist,play_artist
7473,涼涼,play_song play_album,play_song play_album
7474,播放歌曲,play_general_music,play_general_music
7475,有聲書,play_album,play_general_audiobook
7476,唱一首小蘋果,play_song play_album,play_song play_album
7477,播放一曲相思,play_song play_album,play_song play_album
7478,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7479,兩隻老虎,play_song,play_song
7480,要聽月天唱的熱門歌曲,play_trending,play_trending
7481,兩隻老虎,play_song,play_song
7482,我要聽節奏藍調音樂,play_category,play_category
7483,我要聽華語音樂,play_language,play_language
7484,我要聽三隻小豬,play_song play_audiobook,play_song play_audiobook
7485,我要聽新歌排行榜,play_chart,play_chart
7486,涼涼,play_song play_album,play_song play_album
7487,我要聽爵士音樂,play_category,play_category
7488,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
7489,我要聽相聲選粹,play_album play_audiobook,play_album play_audiobook
7490,我要聽蔡依林的腦公,play_artist play_album play_artist_song,play_artist play_album play_artist_song
7491,我要聽黃乙玲的歌,play_artist,play_artist
7492,華語排行榜,play_chart play_language_chart,play_chart play_language_chart
7493,洪榮宏的歌曲,play_artist play_album,play_artist
7494,我要聽煙花易冷,play_song,play_song
7495,我要聽a lin我都記得,play_song play_album,play_song play_album
7496,播放一曲相思,play_song play_album,play_song play_album
7497,我要聽日文歌,play_language,play_language
7498,我要聽紅蜻蜓,play_song play_album,play_song play_album
7499,我要聽光年之外,play_song play_album,play_song play_album
7500,學貓叫,play_song play_album,play_song play_album
7501,我要聽劉德華的歌,play_artist play_song play_album,play_artist play_song play_album
7502,我要聽月琴,play_song,play_song
7503,我要聽光年之外,play_song play_album,play_song play_album
7504,我要聽靈魂音樂,play_song play_album,play_category
7505,我要聽夜空中最亮的星,play_song,play_song play_album
7506,我要聽嘻哈音樂,play_category,play_category
7507,我要聽感到憤怒的歌曲,play_song play_theme,play_theme
7508,我要聽蔡依林的歌,play_artist play_album,play_artist play_album
7509,我要聽邰肇玫,play_artist,play_artist
7510,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7511,我要聽鋼琴演奏,play_artist play_album,play_artist play_album
7512,我要聽煙花易冷,play_song,play_song
7513,我要聽吳卓源的歌,play_artist,play_artist
7514,我要聽我好嗎,play_song play_album,play_song play_album
7515,我要聽搖滾音樂,play_category,play_category
7516,播放周星馳的如果雨之後,play_song play_album,play_artist play_album play_artist_song
7517,故事,play_general_audiobook,play_general_audiobook
7518,早晨的音樂,play_song,
7519,我要聽小野麗莎的歌,play_artist,play_artist
7520,蕭煌奇,play_artist,play_artist
7521,我要聽粵語歌,play_language,play_language
7522,我要聽粵語歌,play_language,play_language
7523,我要聽入門英語歌曲,play_language,play_language
7524,我要聽我問天,play_song play_album,play_song play_album
7525,我要聽相聲,play_audiobook_category,play_audiobook_category
7526,moon river,play_song,play_song play_album
7527,播放起風了,play_song play_album,play_song play_album
7528,我想聽日文歌曲,play_language,play_language
7529,我要聽搖滾音樂,play_category,play_category
7530,我要聽五月天的戀愛ing,play_theme play_artist_song,play_artist play_album play_artist_song
7531,播放起風了,play_song play_album,play_song play_album
7532,我要聽搖滾音樂,play_category,play_category
7533,我要聽鄧紫棋的歌,play_artist,play_artist
7534,播放一曲相思,play_song play_album,play_song play_album
7535,我要聽生日快樂歌,play_artist play_song play_album,play_song play_album
7536,我要聽故事,play_general_audiobook,play_general_audiobook
7537,我要聽我好嗎,play_song play_album,play_song play_album
7538,我想要聽周杰倫的告白氣球,play_artist play_album play_artist_song,play_artist play_album play_artist_song
7539,學貓叫,play_song play_album,play_song play_album
7540,愛我你就抱抱我,play_song play_album,play_song play_album
7541,我要聽琅琊榜,play_song play_album play_playlist,play_song play_album
7542,學貓叫,play_song play_album,play_song play_album
7543,我要聽新歌,play_new_song,play_new_song play_language_new_song
7544,我要聽嘻哈排行榜,play_chart play_category_chart,play_chart
7545,我要聽對面的女孩看過來,play_song,play_song
7546,我要聽于文文的歌,play_artist play_playlist,play_artist
7547,幫我播放大自然音樂,play_artist play_song,play_artist play_song
7548,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
7549,有一種悲傷,play_song play_album,play_song play_album
7550,愛我你就抱抱我,play_song play_album,play_song play_album
7551,我要聽八度空間,play_song play_album,play_song play_album
7552,我要聽英文版拇指姑娘,play_song play_audiobook,play_song play_audiobook
7553,播放一曲相思,play_song play_album,play_song play_album
7554,播放一曲相思,play_song play_album,play_song play_album
7555,大悲咒,play_song,play_song
7556,我們要聽童話故事是國語的,play_audiobook_category,play_album
7557,我要聽王力宏的歌,play_artist play_album,play_artist play_album
7558,我要聽煙花易冷,play_song,play_song
7559,我要聽拔蘿蔔,play_song,play_song
7560,我要聽煙花易冷,play_song,play_song
7561,我要聽五月天兄弟,play_artist play_album play_artist_song,play_artist play_song play_album
7562,玫瑰少年,play_song play_album,play_song play_album
7563,我要聽劉德華的歌,play_artist play_song play_album,play_artist play_song play_album
7564,帥到分手,play_song play_album,play_song play_album
7565,往後餘生,play_song play_album,play_song play_album
7566,播放音樂,play_general_music,play_general_music
7567,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
7568,涼涼,play_song play_album,play_song play_album
7569,學貓叫,play_song play_album,play_song play_album
7570,我要聽光年之外,play_song play_album,play_song play_album
7571,我要聽煙花易冷,play_song,play_song
7572,我要聽紅蜻蜓,play_song play_album,play_song play_album
7573,播放我的滑板鞋,play_song play_album,play_song
7574,我要聽江蕙的歌,play_artist,play_artist
7575,我要聽音樂,play_general_music,play_general_music
7576,我要聽 ONE OK ROCK 的歌,play_artist play_song,play_artist play_song
7577,我要聽華語音樂,play_language,play_language
7578,我要聽華語排行榜,play_chart play_language_chart,play_chart play_language_chart
7579,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
7580,陳小雲,play_artist play_album,play_artist
7581,我要聽快樂頌,play_song,play_song
7582,我要聽琅琊榜,play_song play_album play_playlist,play_song play_album
7583,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7584,我要聽嘻哈音樂,play_category,play_category
7585,我要聽學貓叫,play_song play_album,play_song play_album
7586,我要聽劉德華的歌,play_artist play_song play_album,play_artist play_song play_album
7587,小孩故事,play_song play_album,play_audiobook_category
7588,我要聽光年之外,play_song play_album,play_song play_album
7589,播放起風了,play_song play_album,play_song play_album
7590,say this that s me,play_song play_album,play_song
7591,幫我播放大自然音樂,play_artist play_song,play_artist play_song
7592,我要聽搖滾音樂,play_category,play_category
7593,播放音樂,play_general_music,play_general_music
7594,我要聽爵士音樂,play_category,play_category
7595,我要聽夢想藍圖,play_song play_album,play_song play_album
7596,愛我你就抱抱我,play_song play_album,play_song play_album
7597,我要聽吳卓源的歌,play_artist,play_artist
7598,我要聽獨立音樂,play_category,play_category
7599,我要聽嘻哈音樂,play_category,play_category
7600,我要聽搖滾音樂,play_category,play_category
7601,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7602,我要聽光年之外,play_song play_album,play_song play_album
7603,我要聽對面的女孩看過來,play_song,play_song
7604,我要聽山頂的黑狗兄,play_song,play_song
7605,康康,play_artist,play_artist
7606,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7607,播放起風了,play_song play_album,play_song play_album
7608,我要聽月琴,play_song,play_song
7609,我要聽華語音樂,play_language,play_language
7610,播放音樂,play_general_music,play_general_music
7611,我要聽熱門歌曲,play_trending,play_trending
7612,我要聽鄧紫棋的歌,play_artist,play_artist
7613,播放音樂,play_general_music,play_general_music
7614,我要聽謝金燕的,play_artist,play_artist
7615,我要聽準備中,play_song play_album,play_song play_album
7616,生日快樂,play_song play_album,play_song play_album
7617,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7618,播放一曲相思,play_song play_album,play_song play_album
7619,我要聽搖滾音樂,play_category,play_category
7620,我要聽童謠,play_song play_theme,play_song play_theme
7621,我想要聽周杰倫的告白氣球,play_artist play_album play_artist_song,play_artist play_album play_artist_song
7622,我要聽吳卓源的歌,play_artist,play_artist
7623,學貓叫,play_song play_album,play_song play_album
7624,我要聽王力宏的歌,play_artist play_album,play_artist play_album
7625,我要聽烽火天榜,play_song,play_song
7626,我要聽光年之外,play_song play_album,play_song play_album
7627,涼涼,play_song play_album,play_song play_album
7628,學貓叫,play_song play_album,play_song play_album
7629,播放芭比的觸電,play_artist play_album play_artist_song,play_artist play_album play_artist_song
7630,我要聽相聲選粹,play_album play_audiobook,play_album play_audiobook
7631,我要聽新歌,play_new_song,play_new_song play_language_new_song
7632,我要聽粵語歌,play_language,play_language
7633,黃鶯鶯,play_artist play_song,play_artist play_song
7634,我要聽月琴,play_song,play_song
7635,我要聽華語音樂,play_language,play_language
7636,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
7637,我要聽我好嗎,play_song play_album,play_song play_album
7638,播放起風了,play_song play_album,play_song play_album
7639,我要聽買榜,play_song play_playlist,play_song play_playlist
7640,我要聽五月天的派對動物,play_artist play_theme play_artist_song,play_artist play_album
7641,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
7642,我要聽買榜,play_song play_playlist,play_song play_playlist
7643,播放一曲相思,play_song play_album,play_song play_album
7644,我要聽吳卓源的歌,play_artist,play_artist
7645,我要聽台語歌,play_language,play_language
7646,往後餘生,play_song play_album,play_song play_album
7647,我要聽故事,play_general_audiobook,play_general_audiobook
7648,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7649,我要聽粵語歌,play_language,play_language
7650,我要聽相聲,play_audiobook_category,play_audiobook_category
7651,我要聽歪批三國,play_song,play_song
7652,有一種悲傷,play_song play_album play_theme,play_song play_album
7653,陳雷,play_artist,play_artist
7654,我要聽方大同偏偏愛,play_artist play_song,play_artist play_song play_album
7655,我要聽心情不好的時候適合聽的歌曲,play_theme,play_theme
7656,我要聽心靈音樂,play_category,play_category
7657,唱一首伍佰的浪人情歌,play_artist_song play_artist_album,play_artist_song play_artist_album
7658,我要聽歪批三國,play_song,play_song
7659,我要聽韓語排行榜,play_chart play_language_chart,play_chart
7660,播放一曲相思,play_song play_album,play_song play_album
7661,我是管理員充電,play_song play_album,play_song
7662,我想要聽告白氣球,play_song play_album,play_song play_album
7663,播放一曲相思,play_song play_album,play_song play_album
7664,我要聽于文文的歌,play_artist play_playlist,play_artist
7665,我要聽費玉清的歌,play_artist play_album,play_artist play_album
7666,我要聽粵語歌,play_language,play_language
7667,我要聽兒歌,play_artist play_song,play_artist play_song
7668,白安,play_artist,play_artist
7669,李玟,play_artist,play_artist
7670,唱一首小蘋果,play_song play_album,play_song play_album
7671,我要聽黃明志的歌,play_artist play_song play_album,play_artist play_song play_album
7672,我要聽光年之外,play_song play_album,play_song play_album
7673,我要聽快樂的音樂,play_song,
7674,我要聽吳卓源的歌,play_artist,play_artist
7675,播放一曲相思,play_song play_album,play_song play_album
7676,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7677,我要聽莫文蔚的歌,play_artist,play_artist
7678,我要聽搖滾音樂,play_category,play_category
7679,我要聽情歌精選,play_song play_album,play_song play_album
7680,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
7681,我要聽華語音樂,play_language,play_language
7682,播放一曲相思,play_song play_album,play_song play_album
7683,我要聽江蕙的歌,play_artist,play_artist
7684,播放音樂,play_general_music,play_general_music
7685,愛我你就抱抱我,play_song play_album,play_song play_album
7686,我要聽光年之外,play_song play_album,play_song play_album
7687,我要聽獨立音樂,play_category,play_category
7688,我要聽費玉清的歌,play_artist play_album,play_artist play_album
7689,我要聽光年之外,play_song play_album,play_song play_album
7690,我要聽張惠妹的歌,play_artist,play_artist
7691,我要聽茄子蛋的歌,play_artist play_song,play_artist play_song
7692,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
7693,我要聽睡眠音樂,play_artist play_song play_album play_theme,play_theme
7694,我要聽張雨生的歌,play_artist play_song play_album,play_artist play_song play_album
7695,唱一首小蘋果,play_song play_album,play_song play_album
7696,學貓叫,play_song play_album,play_song play_album
7697,涼涼,play_song play_album,play_song play_album
7698,播放一曲相思,play_song play_album,play_song play_album
7699,兩隻老虎,play_song,play_song
7700,我要聽三隻小豬,play_song play_audiobook,play_song play_audiobook
7701,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7702,我要聽王中平的,play_artist,play_artist
7703,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
7704,我要聽防彈少年團的歌,play_artist play_song,play_artist play_song play_album
7705,愛我你就抱抱我,play_song play_album,play_song play_album
7706,我要聽走到飛,play_song play_album,play_song play_album
7707,我要聽新歌,play_new_song,play_new_song play_language_new_song
7708,我要聽煙花易冷,play_song,play_song
7709,我要聽橄欖樹,play_song,play_song
7710,我要聽西遊記,play_song play_album play_audiobook,play_song play_album play_audiobook
7711,我要聽蔡小虎的歌,play_artist,play_artist
7712,我要聽我好嗎,play_song play_album,play_song play_album
7713,我要聽鄧紫棋的歌,play_artist,play_artist
7714,學貓叫,play_song play_album,play_song play_album
7715,播放下組合的音樂,play_artist play_song,
7716,我要聽愛的可能,play_song play_album,play_song play_album
7717,銀河係有幾顆星星,play_artist play_song,play_song play_album
7718,播放我的一九九七,play_artist play_song play_album,play_song
7719,我要聽音樂,play_general_music,play_general_music
7720,我想聽快樂情境的歌,play_theme,
7721,我要聽床邊故事,play_song play_audiobook_category,play_song play_audiobook_category
7722,沙漠駱駝,play_song play_album,play_song play_album
7723,西洋音樂,play_language,play_language
7724,播放一曲相思,play_song play_album,play_song play_album
7725,我要聽兒歌,play_artist play_song,play_artist play_song
7726,我要聽學貓叫,play_song play_album,play_song play_album
7727,我要聽華語音樂,play_language,play_language
7728,小星星,play_song,play_song
7729,播放一曲相思,play_song play_album,play_song play_album
7730,我要聽黃明志的歌,play_artist play_song play_album,play_artist play_song play_album
7731,黃小琥,play_artist,play_artist
7732,我要聽蔡琴的歌,play_artist play_album,play_artist play_album
7733,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
7734,我要聽節奏藍調音樂,play_category,play_category
7735,我要聽八度空間,play_song play_album,play_song play_album
7736,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7737,播放音樂,play_general_music,play_general_music
7738,taylor swift,play_artist play_song play_album,play_song play_album
7739,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
7740,播放小紅帽的兒童故事,play_audiobook play_audiobook_category,play_audiobook_category
7741,我要聽派對動物,play_song,play_song
7742,我要聽伍佰的歌,play_artist play_album,play_artist play_album
7743,汪風扇,play_artist,play_artist
7744,我要聽光年之外,play_song play_album,play_song play_album
7745,播放起風了,play_song play_album,play_song play_album
7746,我要聽小星星,play_song,play_song
7747,我要聽雷鬼音樂,play_category,play_category
7748,我要聽煙花易冷,play_song,play_song
7749,播放伍佰鋼鐵人,play_song play_album,play_artist play_album
7750,我要聽孫露的歌,play_artist,play_artist
7751,我要聽江蕙的歌,play_artist,play_artist
7752,播放一曲相思,play_song play_album,play_song play_album
7753,我要聽走到飛,play_song play_album,play_song play_album
7754,聽聽吧,play_song play_album,play_song play_album
7755,我要聽新歌,play_new_song,play_new_song play_language_new_song
7756,我要聽吳卓源的歌,play_artist,play_artist
7757,我要聽故事,play_general_audiobook,play_general_audiobook
7758,為什麼沒有鋼琴音樂,play_artist play_song,play_song
7759,moon river,play_song,play_song play_album
7760,我要聽爵士音樂,play_category,play_category
7761,我要聽搖滾音樂排行榜,play_chart play_category_chart,play_chart
7762,我要聽你喜歡我的歌嗎,play_song play_album,play_song play_album
7763,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7764,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7765,日本的歌,play_language,
7766,洪榮宏,play_artist play_album,play_artist play_album
7767,我要聽買榜,play_song play_playlist,play_song play_playlist
7768,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
7769,我要聽徐佳瑩的歌,play_artist,play_artist
7770,我要聽光年之外,play_song play_album,play_song play_album
7771,我要聽費玉清的歌,play_artist play_album,play_artist play_album
7772,我要聽搖滾音樂,play_category,play_category
7773,我要聽買榜,play_song play_playlist,play_song play_playlist
7774,播放一曲相思,play_song play_album,play_song play_album
7775,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7776,有一種悲傷,play_song play_album play_theme,play_song play_album
7777,我要聽煙花易冷,play_song,play_song
7778,播放喜歡你,play_song play_album,play_song play_album
7779,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7780,我要聽蔡小虎的歌,play_artist,play_artist
7781,我要聽英文版綠野仙蹤,play_song play_audiobook,play_song play_audiobook
7782,我要聽古典音樂,play_category,play_category
7783,陳昇,play_artist,play_artist
7784,播放一曲相思,play_song play_album,play_song play_album
7785,我要聽蕭敬騰的歌,play_artist play_album,play_artist play_album
7786,播放一曲相思,play_song play_album,play_song play_album
7787,我想聽無言的歌,play_song,play_song
7788,我小爸幫我轉到next瑞特,play_artist play_song play_album,play_song
7789,我要聽買榜,play_song play_playlist,play_song play_playlist
7790,愛我你就抱抱我,play_song play_album,play_song play_album
7791,我要聽煙花易冷,play_song,play_song
7792,我要聽搖滾音樂排行榜,play_chart play_category_chart,play_chart
7793,播放日語歌,play_language,play_language
7794,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
7795,我要聽爵士音樂排行榜,play_chart play_category_chart,play_chart
7796,Beat it,play_song,play_song
7797,我要聽什麼了,play_song,play_song play_album
7798,我要聽新歌,play_new_song,play_new_song play_language_new_song
7799,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
7800,我要聽神仙流年,play_song play_album,play_song play_album
7801,我要聽 Alan Walker 的歌,play_artist play_song,play_artist play_song
7802,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7803,有客人,,play_song
7804,學貓叫,play_song play_album,play_song play_album
7805,播放起風了,play_song play_album,play_song play_album
7806,唱一首小蘋果,play_song play_album,play_song play_album
7807,我要聽徐佳瑩的歌,play_artist,play_artist
7808,我要聽吳卓源的歌,play_artist,play_artist
7809,唱一首小蘋果,play_song play_album,play_song play_album
7810,卡農的歌,play_song,play_artist
7811,西洋音樂,play_language,play_language
7812,我想要聽周杰倫的告白氣球,play_artist play_album play_artist_song,play_artist play_album play_artist_song
7813,小豹小豹我要聽,play_song,play_song
7814,涼涼,play_song play_album,play_song play_album
7815,我要聽不知唄,play_song play_album,play_song
7816,我要聽買榜,play_song play_playlist,play_song play_playlist
7817,播放一曲相思,play_song play_album,play_song play_album
7818,播放一曲相思,play_song play_album,play_song play_album
7819,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7820,我要聽王力宏的歌,play_artist play_album,play_artist play_album
7821,我要聽王菲的歌,play_artist play_song play_album,play_artist play_song play_album
7822,播放一曲相思,play_song play_album,play_song play_album
7823,唱一首小蘋果,play_song play_album,play_song play_album
7824,我要聽我好嗎,play_song play_album,play_song play_album
7825,我要聽許茹芸的歌,play_artist,play_artist
7826,我要聽兒歌,play_artist play_song,play_artist play_song
7827,我要聽小野麗莎的歌,play_artist,play_artist
7828,幫我放韋禮安的還是會,play_artist play_artist_song,play_artist play_artist_song
7829,涼涼,play_song play_album,play_song play_album
7830,播放音樂,play_general_music,play_general_music
7831,我要感謝你曾來過,play_song play_album,play_song play_album
7832,播放一曲相思,play_song play_album,play_song play_album
7833,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
7834,我要聽歪批三國,play_song,play_song
7835,播放一曲相思,play_song play_album,play_song play_album
7836,我要聽張信哲的歌,play_artist,play_artist
7837,我要聽蔡小虎的歌,play_artist,play_artist
7838,我要聽吳卓源的歌,play_artist,play_artist
7839,我要聽江蕙的歌,play_artist,play_artist
7840,愛我你就抱抱我,play_song play_album,play_song play_album
7841,播放阿拉丁,play_song,play_song
7842,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
7843,我要聽浪漫的音樂,play_song play_theme,play_theme play_category
7844,學貓叫,play_song play_album,play_song play_album
7845,我要聽走到飛,play_song play_album,play_song play_album
7846,我要聽我問天,play_song play_album,play_song play_album
7847,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
7848,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7849,涼涼,play_song play_album,play_song play_album
7850,我要聽古典音樂,play_category,play_category
7851,唱一首小蘋果,play_song play_album,play_song play_album
7852,我要聽嘻哈音樂,play_category,play_category
7853,愛我你就抱抱我,play_song play_album,play_song play_album
7854,吳宗憲,play_artist,play_artist
7855,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
7856,生僻字,play_song play_album,play_song play_album
7857,我要聽英文版綠野仙蹤,play_song play_audiobook,play_song play_audiobook
7858,西洋音樂,play_language,play_language
7859,陳昇,play_artist,play_artist
7860,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
7861,我要聽音樂,play_general_music,play_general_music
7862,我要聽對面的女孩看過來,play_song,play_song
7863,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
7864,我要聽張雨生的歌,play_artist play_song play_album,play_artist play_song play_album
7865,愛我你就抱抱我,play_song play_album,play_song play_album
7866,我要聽生日快樂歌,play_artist play_song play_album,play_song play_album
7867,幫我播放大自然音樂,play_artist play_song,play_artist play_song
7868,我要聽相聲,play_audiobook_category,play_audiobook_category
7869,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
7870,伍思凱,play_artist,play_artist
7871,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
7872,我要聽春天的歌曲,play_song,play_song play_theme
7873,播放一曲相思,play_song play_album,play_song play_album
7874,我要聽古典音樂,play_category,play_category
7875,播放一曲相思,play_song play_album,play_song play_album
7876,我有j八low,play_song play_album,play_song play_album
7877,我要聽黃明志的歌,play_artist play_song play_album,play_artist play_song play_album
7878,我要聽心靈音樂,play_category,play_category
7879,我要聽新歌排行榜,play_chart,play_chart
7880,我要聽光年之外,play_song play_album,play_song play_album
7881,唱一首小蘋果,play_song play_album,play_song play_album
7882,我要聽光年之外,play_song play_album,play_song play_album
7883,我要聽相聲,play_audiobook_category,play_audiobook_category
7884,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
7885,鄭秀文,play_artist play_album,play_artist play_album
7886,播放音樂,play_general_music,play_general_music
7887,我要聽吻別,play_song play_album,play_song play_album
7888,我要聽愛情的模樣,play_song,play_song
7889,涼涼,play_song play_album,play_song play_album
7890,我要聽于文文的歌,play_artist play_playlist,play_artist
7891,我要聽范曉萱的大聲唱歌,play_artist play_album play_artist_song,play_artist
7892,我要聽嘻哈音樂,play_category,play_category
7893,謝金燕,play_artist,play_artist
7894,兩隻老虎,play_song,play_song
7895,播放韓語歌,play_language,play_language
7896,我要聽茄子蛋的歌,play_artist play_song,play_artist play_song
7897,沙漠駱駝,play_song play_album,play_song play_album
7898,我要聽課強的熱門歌曲,play_trending,play_trending
